Astro ID,TIC ID,Sector,Centroid Distance (arcsec),PRF Fit Quality,Optim Method
680,240889942,17,0.8952257956492848,0.9974213371695083,L-BFGS-B
680,240889942,18,4.113427805216477,0.9608204857464036,L-BFGS-B
680,240889942,58,3.3142119161461503,0.9834877144387938,L-BFGS-B
681,240897200,17,1.4379518498086181,0.9985869329089059,L-BFGS-B
681,240897200,18,4.203895444381407,0.9642933537167893,L-BFGS-B
681,240897200,58,2.7644658468956567,0.9911959088573326,L-BFGS-B
682,240959477,18,1.9361327089255025,0.9887031734639685,L-BFGS-B
682,240959477,58,1.2117059178157628,0.9957868152738265,L-BFGS-B
683,240992272,17,50.59919073723417,0.9721520662893056,L-BFGS-B
683,240992272,18,53.605567153869934,0.861384060755155,L-BFGS-B
683,240992272,58,49.493952406297666,0.9429612867009705,L-BFGS-B
684,241124203,18,8.406811148061104,0.7726863518351385,L-BFGS-B
684,241124203,58,2.070895255737,0.9969649549621381,L-BFGS-B
685,242700892,17,24.46488224490598,0.8592779218461182,L-BFGS-B
685,242700892,57,10.341968664025574,0.8568200405957025,L-BFGS-B
686,243248327,15,0.19499648786646614,0.997944946469147,L-BFGS-B
686,243248327,16,0.6229360744241155,0.9924762818139679,L-BFGS-B
686,243248327,22,2.228978538144036,0.9897233498617837,L-BFGS-B
686,243248327,23,0.9621260499766056,0.9903002086387788,L-BFGS-B
686,243248327,24,0.3783749009708363,0.9906150072591255,L-BFGS-B
686,243248327,49,0.5548791860160445,0.9876443612581879,L-BFGS-B
686,243248327,50,0.6085579846027138,0.9916146036066926,L-BFGS-B
686,243248327,51,1.025236977091789,0.9979741919471827,L-BFGS-B
686,243248327,76,0.5923766053854106,0.9984165563813576,L-BFGS-B
686,243248327,77,1.8621197630557138,0.9366116361544592,L-BFGS-B
686,243248327,78,1.1268025041604848,0.9982767195872081,L-BFGS-B
687,243481409,14,75.17773101524652,0.9162065642590423,L-BFGS-B
687,243481409,15,75.77159645403249,0.8691544715760252,L-BFGS-B
687,243481409,41,5.537724601756084,0.1197410435567554,Nelder-Mead
687,243481409,55,76.16780665007202,0.9958385095369482,L-BFGS-B
688,245480890,18,12.228255756940593,0.5207167103549492,L-BFGS-B
688,245480890,58,24.538501943125514,0.4065072315516855,L-BFGS-B
689,246693262,13,3.405591986750737,0.8899145739295721,L-BFGS-B
689,246693262,67,7.146851015416882,0.5048558488733286,L-BFGS-B
690,246726023,13,53.935585203646944,0.8061296881432529,L-BFGS-B
690,246726023,67,57.192517122687,0.4472103092105492,L-BFGS-B
691,247205466,15,3.3918515362945145,0.9847989395144889,L-BFGS-B
691,247205466,41,0.511063865391633,0.9984256520495202,L-BFGS-B
692,249862365,18,18.723396512317372,0.42460482814936346,L-BFGS-B
692,249862365,58,15.735668766371765,0.7460844839325272,L-BFGS-B
693,249947378,18,36.440925556389644,0.9858707860585604,L-BFGS-B
693,249947378,58,37.99015951158657,0.9858501391242981,L-BFGS-B
694,250475499,18,83.76321718170263,0.9060483132539044,L-BFGS-B
695,250661510,18,0.4027231391523605,0.9923411187382271,L-BFGS-B
696,250678855,18,44.94773038162887,0.9935666252055687,L-BFGS-B
696,250678855,58,43.19836708457352,0.9918366821613906,L-BFGS-B
697,250773560,18,7.192808441563992,0.9637067459395908,L-BFGS-B
697,250773560,58,6.027461508509614,0.9889644806968385,L-BFGS-B
698,251247031,18,58.81598816067352,0.9878504032318273,L-BFGS-B
698,251247031,58,57.661682549577435,0.9816159452267261,L-BFGS-B
698,251247031,59,63.04746274095483,0.9032564929756902,L-BFGS-B
699,251380779,18,2.914107788890307,0.9960780991100303,L-BFGS-B
699,251380779,58,0.3785894142917887,0.9974682444116263,L-BFGS-B
699,251380779,59,0.9448884291624562,0.9662947582771905,L-BFGS-B
700,251619073,18,45.605616464500194,0.8227606076456448,L-BFGS-B
700,251619073,58,44.152697593928785,0.9110128115577882,L-BFGS-B
701,251652448,18,52.6521786998431,0.9581853122499553,L-BFGS-B
701,251652448,19,49.68201994700482,0.9149694613280341,L-BFGS-B
701,251652448,58,53.97437582095957,0.9901798945168226,L-BFGS-B
701,251652448,59,48.89736000039059,0.9425396373193696,L-BFGS-B
702,252115508,17,68.11834925643731,0.983809016091827,L-BFGS-B
702,252115508,18,67.75040061172929,0.9784965487492135,L-BFGS-B
702,252115508,58,67.64974028119288,0.9555776552422863,L-BFGS-B
703,252147347,17,44.66747762608035,0.9622314791369788,L-BFGS-B
703,252147347,18,45.15372562356358,0.96733482791347,L-BFGS-B
703,252147347,58,43.28411687174795,0.9274525770714945,L-BFGS-B
704,252156901,17,76.17009959354463,0.9870283460375321,L-BFGS-B
704,252156901,18,73.91144032481515,0.9594689972919249,L-BFGS-B
704,252156901,58,75.14802725102504,0.9727215387207349,L-BFGS-B
705,252294709,19,2.9834317846616605,0.9815970193453477,L-BFGS-B
705,252294709,59,3.583316897426333,0.959219567145819,L-BFGS-B
705,252294709,73,59.82799264817729,0.17943144690543666,L-BFGS-B
706,252479260,21,0.9691302665429684,0.9919694492823486,L-BFGS-B
706,252479260,48,2.396329782320539,0.9973140191963994,L-BFGS-B
706,252479260,75,1.4057694363788313,0.9947582670556414,L-BFGS-B
707,252706458,16,83.30948387081139,0.9892621832592052,L-BFGS-B
707,252706458,17,82.87819387860141,0.9906876083763564,L-BFGS-B
707,252706458,57,84.62870690703187,0.9776683434829476,L-BFGS-B
707,252706458,77,79.65644867852838,0.9935213346729426,L-BFGS-B
708,252737605,16,0.35783625019260606,0.9789171702775269,L-BFGS-B
708,252737605,17,2.0883697427827665,0.990192100353245,L-BFGS-B
708,252737605,57,2.8337804462794054,0.9881538045222933,L-BFGS-B
708,252737605,77,1.451985804517847,0.9977114118974373,Nelder-Mead
709,252741805,16,4.342827209521861,0.9870085938895162,L-BFGS-B
709,252741805,17,2.5880012368057677,0.9919133038229077,L-BFGS-B
709,252741805,57,3.1944846480825926,0.984344903408789,L-BFGS-B
710,252761128,16,74.09691492358277,0.9699458824640138,L-BFGS-B
710,252761128,17,72.96038676580417,0.956332212097467,L-BFGS-B
710,252761128,57,73.93648488659969,0.9780381541774092,L-BFGS-B
710,252761128,77,69.6653545586116,0.8696588475970901,L-BFGS-B
711,252791409,21,0.18128922251388938,0.9944564781386258,Nelder-Mead
711,252791409,48,1.1607598345820935,0.9936833976525534,L-BFGS-B
711,252791409,75,2.163360006606308,0.9949276095837902,L-BFGS-B
712,252835677,18,2.8672188831852927,0.9989221428138373,L-BFGS-B
712,252835677,58,0.5268270578409385,0.9993477604432889,L-BFGS-B
712,252835677,59,2.1128009908045002,0.9625934749249775,L-BFGS-B
713,253616822,13,1.1535078386132345,0.9979125507320324,L-BFGS-B
714,253991565,13,5.841011327710751,0.9863492148302441,L-BFGS-B
714,253991565,67,0.12524182177542392,0.9990622020043335,L-BFGS-B
715,254045302,13,57.83363312760063,0.9996271910673282,Nelder-Mead
715,254045302,67,56.825426009183246,0.9988403645386328,L-BFGS-B
716,254113345,13,3.8208846700355013,0.9786856484086435,L-BFGS-B
716,254113345,27,1.4113593300979048,0.9866218373281093,L-BFGS-B
716,254113345,67,0.8394269871550889,0.9925791179492303,L-BFGS-B
717,254114662,13,48.473124372921376,0.291236046171498,L-BFGS-B
717,254114662,27,123.84046778701955,0.10072907879419216,L-BFGS-B
717,254114662,67,19.460014390744817,0.10321782952965786,L-BFGS-B
718,254142627,13,45.84962387058024,0.4689869753230636,L-BFGS-B
718,254142627,27,47.47416646403523,0.5932759181741348,L-BFGS-B
718,254142627,67,48.50665154225885,0.34981353399593645,L-BFGS-B
719,254147986,13,47.36770058630574,0.8856564550116356,L-BFGS-B
719,254147986,27,45.91368485022434,0.5909660213051823,L-BFGS-B
719,254147986,67,46.25868592021638,0.9486012741912466,L-BFGS-B
720,254220375,13,56.60621821883941,0.9651526740608729,L-BFGS-B
720,254220375,27,56.59735648466009,0.9857323148419714,L-BFGS-B
720,254220375,67,57.05104259262318,0.9740010014996958,L-BFGS-B
721,254231029,13,1.494858464600434,0.9762251107287627,L-BFGS-B
721,254231029,27,0.3598477680770199,0.9906747650845141,L-BFGS-B
721,254231029,67,2.2790831268900362,0.9319852600876453,L-BFGS-B
722,254241787,13,0.7320436976737376,0.9978331231248918,L-BFGS-B
722,254241787,27,1.0026042051975397,0.9974479709567189,L-BFGS-B
722,254241787,67,1.1116993978545424,0.9909344904238951,L-BFGS-B
723,255711238,13,1.8837151752215073,0.9779811193648174,L-BFGS-B
723,255711238,39,1.7037321333536941,0.9982553062296684,L-BFGS-B
723,255711238,66,2.06814504125446,0.9827452669193608,L-BFGS-B
724,255766847,39,35.852702127624575,0.1474402573460592,L-BFGS-B
724,255766847,66,84.3734996632483,0.1237867310911256,L-BFGS-B
725,255806138,16,0.6679978099076629,0.9990054375208812,L-BFGS-B
725,255806138,22,0.8712830065800532,0.9977199479639353,L-BFGS-B
725,255806138,23,1.2511723745900154,0.9991857905793781,L-BFGS-B
725,255806138,49,2.451780283765078,0.9911796967875293,L-BFGS-B
725,255806138,50,2.8288045085582447,0.9958051303440355,L-BFGS-B
725,255806138,76,0.9660253097331755,0.9957141969802377,L-BFGS-B
726,255921197,16,2.547134976022838,0.9947569173498267,L-BFGS-B
726,255921197,17,1.6128256189384487,0.9926743427987953,L-BFGS-B
726,255921197,18,2.1161054858717576,0.9961892161856621,L-BFGS-B
726,255921197,19,0.7305212501346491,0.9928374819711863,L-BFGS-B
726,255921197,22,1.7333985114369783,0.9991101937083543,L-BFGS-B
726,255921197,24,1.3744678431226443,0.9989393076942306,L-BFGS-B
726,255921197,25,2.4698756245391236,0.9952979616402526,L-BFGS-B
726,255921197,26,2.356151139874007,0.9887854335448208,L-BFGS-B
726,255921197,49,0.6793192692243585,0.9985047512408429,L-BFGS-B
726,255921197,52,1.7895341871412784,0.9963184178236841,L-BFGS-B
726,255921197,53,5.6435484157498905,0.9793798147591494,L-BFGS-B
726,255921197,56,1.564566316277604,0.9986984249880377,L-BFGS-B
726,255921197,57,0.8838430011578201,0.9972792547888799,L-BFGS-B
726,255921197,58,1.4989681848394847,0.9936587809251388,L-BFGS-B
726,255921197,59,1.3849289892355192,0.995720030802365,L-BFGS-B
726,255921197,73,3.651529407346709,0.9904328580505343,L-BFGS-B
