,TIC ID,SMass,SRad,Tmag,planetno,Epoc,Per,Depth,Dur,SRadEst,Astro ID,CentroidDistanceArcSec
181,27424662,,,9.5315,1,1818.152682970657,1.3976163428138024,1293.8138255437327,0.0689169342424318,,2742466201.0,11.104342777557072
182,27430078,1.109,2.32836,10.4397,3,1818.5115677597803,1.2343994272402423,3273.510733857873,0.2523758152121435,,2743007803.0,22.26999467432994
183,27595266,,,9.4028,2,1817.7340845607623,6.451773973697369,731.0213048878624,0.1392100443116634,,2759526602.0,12.805396898805762
184,27675392,1.77,3.95306,10.1411,3,1819.0337202363648,2.0308431245417977,628.3051267870693,0.2294176023497312,,2767539203.0,16.0364090822941
185,27935194,,2.03355,10.2492,1,1818.6782608871447,3.79903887636732,8587.879100663991,0.1484048960386756,,2793519401.0,197.7383634654519
186,28251010,1.065,1.08671,9.84177,2,1817.6954606083864,0.3756079046629024,2952.991572830315,0.1274788599725139,,2825101002.0,15.52821928264259
187,28253025,,,10.027,5,1828.777482716251,13.433420209069606,5739.012838060362,0.0662941250421485,,2825302505.0,
188,28258283,1.497,1.85959,10.112,3,1826.1513694635223,16.629330884895655,6253.685026265653,0.1460013138821415,,2825828303.0,229.8859122827159
189,28498463,0.75,0.697069,10.1225,2,1826.1915030756684,16.63114359709706,9706.26371888813,0.1186805841914177,,2849846302.0,20.100974506857604
190,28664347,1.671,3.37322,8.31744,2,1818.1724588049167,1.9057688624800635,2501.851153499159,0.1721055119892379,,2866434702.0,1.9147380392058664
191,28667244,,5.07376,9.9048,1,1817.5990450837,0.4243503057997162,1928.348685570151,0.0697768334883257,,2866724401.0,67.11449165690384
192,28667664,,,10.0165,5,1830.154692319554,25.004696291242897,6008.131491539576,0.1171574571067714,,2866766405.0,209.13275284507276
193,28669648,1.157,1.39757,10.1642,4,1833.819767361348,18.790953158666035,8667.442553126191,0.0850416145508053,,2866964804.0,200.77478268110622
194,28746465,0.849,1.16267,10.3633,2,1827.7765302376692,18.27715142775569,12170.266934597104,0.1448888683410807,,2874646502.0,142.42886432287298
195,28901981,,5.09144,10.4844,3,1817.6202077069468,0.4377885444360117,4463.249465471567,0.1233928041740996,,2890198103.0,5.465033983042205
196,28904598,1.124,1.45005,9.84849,2,1818.9441959202527,4.196159838366898,526.157802576194,0.381489653242637,,2890459802.0,134.57959961464664
197,29076165,1.323,2.84145,9.56065,1,1818.7151075918796,1.7204403568050406,5174.002894733673,0.1539995169107977,,2907616501.0,23.503422955181673
198,29076165,1.323,2.84145,9.56065,2,1817.8536617212956,1.7204403568050406,2520.556947939238,0.1510333089242139,,2907616502.0,29.17702569314574
199,29076165,1.323,2.84145,9.56065,4,1818.274902595585,1.7204613571679392,709.2637161740182,0.6544325507469705,,2907616504.0,
200,29295736,0.73,0.707057,10.0116,1,1817.768663614135,0.5486128508175024,274.93465098214205,0.1128452960205064,,2929573601.0,20.68499053351089
201,29295736,0.73,0.707057,10.0116,2,1826.0397716680889,8.75104964175803,4895.238256889522,0.0702592000893055,,2929573602.0,
202,29296653,2.75,3.97321,10.3367,5,1818.1775532599456,1.5920332533834507,2030.535374754576,0.4338324282318479,,2929665305.0,14.181009013113513
203,29550454,,1.46519,9.7169,1,1820.01650622524,8.756247790021677,33601.51286226426,0.453688964603559,,2955045401.0,1.0221553118848352
204,29550454,,1.46519,9.7169,2,1834.1193969082892,17.652032910037487,32978.596307624095,0.6826886661832513,,2955045402.0,
205,29550454,,1.46519,9.7169,4,1820.4382545943895,26.46698211381872,8048.30591194617,0.4787755853000627,,2955045404.0,0.9851761616126936
206,29550454,,1.46519,9.7169,6,1833.7274812995652,22.159748491975165,5200.362124307348,0.4045258306500542,,2955045406.0,
207,29554789,0.86,0.903548,8.8243,3,1829.5938854128383,13.504610993059554,2526.3339376059103,0.1781912820499198,,2955478903.0,22.841408997403686
208,29557798,,,10.4176,1,1828.8444862273957,15.877530774096904,29200.35022482764,0.0760548723135494,,2955779801.0,157.91891432978596
209,35153975,,10.9097,9.5667,5,1791.764007777556,0.4274620778315207,401.62481480784896,0.0756606629348269,,3515397505.0,26.31925938324172
210,35158178,1.71,2.16735,9.7832,4,1817.074843954786,52.48521116427319,5678.893493432298,0.378158676954438,,3515817804.0,171.71789420343242
211,35201196,0.63,0.633431,10.3837,1,1803.4067718769245,13.120270851953428,14296.60015000373,0.0825524700760559,,3520119601.0,11.485496778019098
212,35201196,0.63,0.633431,10.3837,3,1803.372536110821,26.24059975150044,17731.09922597584,0.1871143592414624,,3520119603.0,192.20324655639783
